x (m),y (m),z (m),t (s),id
-4.20585876035139e-06,-8.05152883511805e-06,-1.44880572130683e-08,3.608972975,1
-4.20646542007161e-06,-8.05221192461013e-06,-1.40963270612064e-08,3.609222975,1
-4.20707207979182e-06,-8.0528950141022e-06,-1.37045969093437e-08,3.609472975,1
-4.20767873951204e-06,-8.05357810359427e-06,-1.33128667574818e-08,3.609722975,1
-4.20590356137938e-06,-8.05256128631081e-06,-1.31973368279263e-08,3.609972975,1
-4.20308015506722e-06,-8.05079635337268e-06,-1.32033604524278e-08,3.610222975,1
-4.20025674875505e-06,-8.04903142043455e-06,-1.32093840769293e-08,3.610472975,1
-4.19743334244289e-06,-8.04726648749642e-06,-1.32154077014308e-08,3.610722975,1
-4.19460993613074e-06,-8.04550155455829e-06,-1.32214313259323e-08,3.610972975,1
-4.19178652981857e-06,-8.04373662162016e-06,-1.32274549504338e-08,3.611222975,1
-4.18896312350641e-06,-8.04197168868203e-06,-1.32334785749353e-08,3.611472975,1
-4.18613971719426e-06,-8.04020675574391e-06,-1.32395021994368e-08,3.611722975,1
-4.18408100042156e-06,-8.03873460354807e-06,-1.3500804077285e-08,3.611972975,1
-4.18639318537513e-06,-8.03893596169322e-06,-1.52212551923497e-08,3.612222975,1
-4.18870537032869e-06,-8.03913731983836e-06,-1.69417063074144e-08,3.612472975,1
-4.19101755528226e-06,-8.0393386779835e-06,-1.86621574224821e-08,3.612722975,1
-4.19332974023582e-06,-8.03954003612864e-06,-2.03826085375468e-08,3.612972975,1
-4.19434768561325e-06,-8.04024265766688e-06,-2.34474600778697e-08,3.613222975,1
-4.19304971833213e-06,-8.04184224006056e-06,-2.89179821141745e-08,3.613472975,1
-4.19175175105101e-06,-8.04344182245423e-06,-3.43885041504694e-08,3.613722975,1
-4.19045378376989e-06,-8.0450414048479e-06,-3.98590261867644e-08,3.613972975,1
-4.18915581648877e-06,-8.04664098724157e-06,-4.53295482230594e-08,3.614222975,1
-4.18785784920765e-06,-8.04824056963525e-06,-5.08000702593641e-08,3.614472975,1
-4.18655988192653e-06,-8.04984015202892e-06,-5.62705922956591e-08,3.614722975,1
-4.18526191464541e-06,-8.05143973442259e-06,-6.17411143319541e-08,3.614972975,1
-4.19131711558097e-06,-8.04096824598595e-06,-7.73617314665012e-08,3.615222975,1
-4.19981162162077e-06,-8.02649235783719e-06,-9.63494929464482e-08,3.615472975,1
-4.20265405186749e-06,-8.02612948191246e-06,-1.02497487519649e-07,3.615722975,1
-4.20384990631499e-06,-8.02987804136706e-06,-1.04904971485715e-07,3.615972975,1
-4.20504576076248e-06,-8.03362660082165e-06,-1.07312455451777e-07,3.616222975,1
-4.20624161520997e-06,-8.03737516027624e-06,-1.09719939417839e-07,3.616472975,1
-4.20743746965747e-06,-8.04112371973084e-06,-1.12127423383905e-07,3.616722975,1
-4.20863332410496e-06,-8.04487227918543e-06,-1.14534907349967e-07,3.616972975,1
-4.20982917855246e-06,-8.04862083864002e-06,-1.16942391316028e-07,3.617222975,1
-4.21102503299996e-06,-8.05236939809461e-06,-1.19349875282094e-07,3.617472975,1
-4.21228638322809e-06,-8.05520793620756e-06,-1.20681323034367e-07,3.617722975,1
-4.21376418249106e-06,-8.05503905553455e-06,-1.18456709653088e-07,3.617972975,1
-4.21524198175404e-06,-8.05487017486154e-06,-1.1623209627181e-07,3.618222975,1
-4.21671978101702e-06,-8.05470129418853e-06,-1.14007482890528e-07,3.618472975,1
-4.21819758027999e-06,-8.05453241351551e-06,-1.1178286950925e-07,3.618722975,1
-4.21967537954297e-06,-8.0543635328425e-06,-1.09558256127971e-07,3.618972975,1
-4.22115317880595e-06,-8.05419465216949e-06,-1.07333642746689e-07,3.619222975,1
-4.22118870208327e-06,-8.05423166615345e-06,-1.05275268355284e-07,3.619472975,1
-4.22010427717562e-06,-8.05442856031962e-06,-1.03345980946423e-07,3.619722975,1
-4.21901985226796e-06,-8.05462545448578e-06,-1.01416693537558e-07,3.619972975,1
-4.2179354273603e-06,-8.05482234865194e-06,-9.9487406128697e-08,3.620222975,1
-4.21685100245264e-06,-8.0550192428181e-06,-9.75581187198356e-08,3.620472975,1
-4.21576657754498e-06,-8.05521613698427e-06,-9.56288313109708e-08,3.620722975,1
-4.21468215263733e-06,-8.05541303115043e-06,-9.36995439021094e-08,3.620972975,1
-4.21359772772967e-06,-8.05560992531659e-06,-9.17702564932481e-08,3.621222975,1
-4.21251330282201e-06,-8.05580681948275e-06,-8.98409690843867e-08,3.621472975,1
-4.21142887791435e-06,-8.05600371364892e-06,-8.79116816755219e-08,3.621722975,1
-4.21034445300669e-06,-8.05620060781508e-06,-8.59823942666605e-08,3.621972975,1
-4.20926002809904e-06,-8.05639750198124e-06,-8.40531068577992e-08,3.622222975,1
-4.20817560319138e-06,-8.05659439614741e-06,-8.21238194489344e-08,3.622472975,1
-4.20709117828372e-06,-8.05679129031357e-06,-8.0194532040073e-08,3.622722975,1
-4.20600675337606e-06,-8.05698818447973e-06,-7.82652446312117e-08,3.622972975,1
-4.20558391333146e-06,-8.05704430693357e-06,-7.7175366702617e-08,3.623222975,1
-4.20596576693233e-06,-8.05692920705645e-06,-7.7106472645415e-08,3.623472975,1
-4.2063476205332e-06,-8.05681410717933e-06,-7.7037578588213e-08,3.623722975,1
-4.20672947413408e-06,-8.05669900730221e-06,-7.69686845310108e-08,3.623972975,1
-4.20711132773495e-06,-8.05658390742509e-06,-7.68997904738088e-08,3.624222975,1
-4.20749318133583e-06,-8.05646880754797e-06,-7.68308964166068e-08,3.624472975,1
-4.2078750349367e-06,-8.05635370767084e-06,-7.67620023594046e-08,3.624722975,1
-4.20825688853757e-06,-8.05623860779373e-06,-7.66931083022027e-08,3.624972975,1
-4.20863874213845e-06,-8.05612350791661e-06,-7.66242142450005e-08,3.625222975,1
-4.20902059573932e-06,-8.05600840803949e-06,-7.65553201877985e-08,3.625472975,1
-4.2094024493402e-06,-8.05589330816237e-06,-7.64864261305965e-08,3.625722975,1
-4.20978430294107e-06,-8.05577820828525e-06,-7.64175320733943e-08,3.625972975,1
-4.21016615654194e-06,-8.05566310840813e-06,-7.63486380161923e-08,3.626222975,1
-4.21054801014282e-06,-8.05554800853101e-06,-7.62797439589903e-08,3.626472975,1
-4.21092986374369e-06,-8.05543290865389e-06,-7.62108499017881e-08,3.626722975,1
-4.21131171734457e-06,-8.05531780877677e-06,-7.61419558445861e-08,3.626972975,1
-4.21169357094544e-06,-8.05520270889965e-06,-7.6073061787384e-08,3.627222975,1
-4.21207542454632e-06,-8.05508760902253e-06,-7.60041677301819e-08,3.627472975,1
-4.21245727814719e-06,-8.05497250914541e-06,-7.59352736729798e-08,3.627722975,1
-4.21283913174806e-06,-8.05485740926829e-06,-7.58663796157778e-08,3.627972975,1
-4.21322098534894e-06,-8.05474230939117e-06,-7.57974855585757e-08,3.628222975,1
-4.21360283894981e-06,-8.05462720951405e-06,-7.57285915013736e-08,3.628472975,1
-4.21398469255069e-06,-8.05451210963693e-06,-7.56596974441716e-08,3.628722975,1
-4.21436654615156e-06,-8.05439700975981e-06,-7.55908033869696e-08,3.628972975,1
-4.21474839975244e-06,-8.05428190988269e-06,-7.55219093297674e-08,3.629222975,1
-4.21513025335331e-06,-8.05416681000557e-06,-7.54530152725654e-08,3.629472975,1
-4.21551210695418e-06,-8.05405171012845e-06,-7.53841212153634e-08,3.629722975,1
-4.21589396055506e-06,-8.05393661025133e-06,-7.53152271581612e-08,3.629972975,1
-4.21627581415593e-06,-8.05382151037421e-06,-7.52463331009592e-08,3.630222975,1
-4.21665766775681e-06,-8.05370641049709e-06,-7.51774390437572e-08,3.630472975,1
-4.21703952135768e-06,-8.05359131061997e-06,-7.5108544986555e-08,3.630722975,1
-4.21742137495855e-06,-8.05347621074285e-06,-7.5039650929353e-08,3.630972975,1
-4.21769097413489e-06,-8.05329043527144e-06,-7.50509720049082e-08,3.631222975,1
-4.21767936673144e-06,-8.05292761161485e-06,-7.52632385952979e-08,3.631472975,1
-4.21766775932798e-06,-8.05256478795825e-06,-7.54755051856871e-08,3.631722975,1
-4.21765615192453e-06,-8.05220196430165e-06,-7.56877717760764e-08,3.631972975,1
-4.21764454452107e-06,-8.05183914064506e-06,-7.59000383664657e-08,3.632222975,1
-4.21763293711762e-06,-8.05147631698846e-06,-7.61123049568553e-08,3.632472975,1
-4.21762132971416e-06,-8.05111349333187e-06,-7.63245715472446e-08,3.632722975,1
-4.21760972231071e-06,-8.05075066967527e-06,-7.65368381376338e-08,3.632972975,1
-4.21759811490725e-06,-8.05038784601867e-06,-7.67491047280235e-08,3.633222975,1
-4.21758650750379e-06,-8.05002502236208e-06,-7.69613713184127e-08,3.633472975,1
-4.21757490010034e-06,-8.04966219870548e-06,-7.7173637908802e-08,3.633722975,1
-4.21756329269688e-06,-8.04929937504888e-06,-7.73859044991917e-08,3.633972975,1
-4.21424706693928e-06,-8.04886057017548e-06,-7.74100476161049e-08,3.634222975,1
-4.21066598626497e-06,-8.04841567564308e-06,-7.74191132198058e-08,3.634472975,1
-4.20708490559066e-06,-8.04797078111069e-06,-7.74281788235067e-08,3.634722975,1
-4.20350382491635e-06,-8.0475258865783e-06,-7.74372444272076e-08,3.634972975,1
-4.19992274424205e-06,-8.04708099204591e-06,-7.74463100309085e-08,3.635222975,1
-4.19721910108577e-06,-8.04512625963178e-06,-7.77637700945581e-08,3.635472975,1
-4.19815158789102e-06,-8.03691470932917e-06,-7.93592269531392e-08,3.635722975,1
-4.19908407469628e-06,-8.02870315902655e-06,-8.09546838117203e-08,3.635972975,1
-4.20001656150154e-06,-8.02049160872393e-06,-8.25501406703014e-08,3.636222975,1
-4.20191396171226e-06,-8.01755894910666e-06,-8.32087429103608e-08,3.636472975,1
-4.20566618377602e-06,-8.02477373043869e-06,-8.20664597966221e-08,3.636722975,1
-4.20941840583978e-06,-8.03198851177072e-06,-8.09241766828834e-08,3.636972975,1
-4.21069149368017e-06,-8.03476012814988e-06,-8.15833227618829e-08,3.637222975,1
-4.20865134606313e-06,-8.03159368295647e-06,-8.46499863601573e-08,3.637472975,1
-4.20742015184173e-06,-8.02965406137483e-06,-8.63317771692911e-08,3.637722975,1
-4.20717091278268e-06,-8.0292036303762e-06,-8.63325280176261e-08,3.637972975,1
-4.20692167372364e-06,-8.02875319937758e-06,-8.63332788659612e-08,3.638222975,1
-4.20667243466459e-06,-8.02830276837895e-06,-8.63340297142962e-08,3.638472975,1
-4.20642319560555e-06,-8.02785233738032e-06,-8.63347805626313e-08,3.638722975,1
-4.2061739565465e-06,-8.0274019063817e-06,-8.63355314109663e-08,3.638972975,1
-4.20592471748746e-06,-8.02695147538307e-06,-8.63362822593014e-08,3.639222975,1
-4.20567547842841e-06,-8.02650104438444e-06,-8.63370331076364e-08,3.639472975,1
-4.20542623936937e-06,-8.02605061338581e-06,-8.63377839559715e-08,3.639722975,1
-4.20517700031032e-06,-8.02560018238719e-06,-8.63385348043065e-08,3.639972975,1
-4.20492776125128e-06,-8.02514975138856e-06,-8.63392856526416e-08,3.640222975,1
-4.20467852219223e-06,-8.02469932038993e-06,-8.63400365009766e-08,3.640472975,1
-4.20442928313318e-06,-8.0242488893913e-06,-8.63407873493117e-08,3.640722975,1
-4.20418004407414e-06,-8.02379845839268e-06,-8.63415381976467e-08,3.640972975,1
-4.20393080501509e-06,-8.02334802739405e-06,-8.63422890459818e-08,3.641222975,1
-4.20368156595605e-06,-8.02289759639542e-06,-8.63430398943168e-08,3.641472975,1
-4.203432326897e-06,-8.0224471653968e-06,-8.63437907426519e-08,3.641722975,1
-4.20318308783796e-06,-8.02199673439817e-06,-8.63445415909869e-08,3.641972975,1
-4.20293384877891e-06,-8.02154630339954e-06,-8.6345292439322e-08,3.642222975,1
-4.20268460971987e-06,-8.02109587240091e-06,-8.6346043287657e-08,3.642472975,1
-4.20243537066082e-06,-8.02064544140228e-06,-8.63467941359921e-08,3.642722975,1
-4.20218613160178e-06,-8.02019501040366e-06,-8.63475449843271e-08,3.642972975,1
-4.20193689254273e-06,-8.01974457940503e-06,-8.63482958326622e-08,3.643222975,1
-4.20168765348369e-06,-8.0192941484064e-06,-8.63490466809972e-08,3.643472975,1
-4.20143841442464e-06,-8.01884371740778e-06,-8.63497975293323e-08,3.643722975,1
-4.2011891753656e-06,-8.01839328640915e-06,-8.63505483776674e-08,3.643972975,1
-4.20093993630655e-06,-8.01794285541052e-06,-8.63512992260024e-08,3.644222975,1
-4.2006906972475e-06,-8.01749242441189e-06,-8.63520500743375e-08,3.644472975,1
-4.20044145818846e-06,-8.01704199341327e-06,-8.63528009226725e-08,3.644722975,1
-4.20019221912941e-06,-8.01659156241464e-06,-8.63535517710076e-08,3.644972975,1
-4.19994298007037e-06,-8.01614113141601e-06,-8.63543026193426e-08,3.645222975,1
-4.19969374101132e-06,-8.01569070041738e-06,-8.63550534676777e-08,3.645472975,1
-4.19944450195228e-06,-8.01524026941876e-06,-8.63558043160127e-08,3.645722975,1
-4.19919526289323e-06,-8.01478983842013e-06,-8.63565551643477e-08,3.645972975,1
-4.19894602383419e-06,-8.0143394074215e-06,-8.63573060126828e-08,3.646222975,1
-4.19869678477514e-06,-8.01388897642287e-06,-8.63580568610179e-08,3.646472975,1
-4.1984475457161e-06,-8.01343854542425e-06,-8.63588077093529e-08,3.646722975,1
-4.19819830665705e-06,-8.01298811442562e-06,-8.6359558557688e-08,3.646972975,1
-4.19794906759801e-06,-8.01253768342699e-06,-8.6360309406023e-08,3.647222975,1
-4.19769982853896e-06,-8.01208725242836e-06,-8.63610602543581e-08,3.647472975,1
-4.19745058947991e-06,-8.01163682142974e-06,-8.63618111026931e-08,3.647722975,1
-4.19720135042087e-06,-8.01118639043111e-06,-8.63625619510282e-08,3.647972975,1
-4.19695211136182e-06,-8.01073595943248e-06,-8.63633127993632e-08,3.648222975,1
-4.19670287230278e-06,-8.01028552843385e-06,-8.63640636476983e-08,3.648472975,1
-4.19653082377386e-06,-8.00991972189131e-06,-8.636474609375e-08,3.648722975,1
-4.19712890118159e-06,-8.01039820918122e-06,-8.636474609375e-08,3.648972975,1
-4.19772697858933e-06,-8.01087669647113e-06,-8.636474609375e-08,3.649222975,1
-4.19832505599706e-06,-8.01135518376103e-06,-8.636474609375e-08,3.649472975,1
-4.1989231334048e-06,-8.01183367105094e-06,-8.636474609375e-08,3.649722975,1
-4.19952121081254e-06,-8.01231215834085e-06,-8.636474609375e-08,3.649972975,1
-4.20011928822027e-06,-8.01279064563075e-06,-8.636474609375e-08,3.650222975,1
-4.20071736562801e-06,-8.01326913292066e-06,-8.636474609375e-08,3.650472975,1
-4.20131544303574e-06,-8.01374762021057e-06,-8.636474609375e-08,3.650722975,1
-4.20191352044348e-06,-8.01422610750047e-06,-8.636474609375e-08,3.650972975,1
-4.20251159785122e-06,-8.01470459479038e-06,-8.636474609375e-08,3.651222975,1
-4.20310967525895e-06,-8.01518308208029e-06,-8.636474609375e-08,3.651472975,1
-4.20370775266669e-06,-8.0156615693702e-06,-8.636474609375e-08,3.651722975,1
-4.20430583007442e-06,-8.0161400566601e-06,-8.636474609375e-08,3.651972975,1
-4.20490390748216e-06,-8.01661854395001e-06,-8.636474609375e-08,3.652222975,1
-4.2055019848899e-06,-8.01709703123992e-06,-8.636474609375e-08,3.652472975,1
-4.20610006229763e-06,-8.01757551852983e-06,-8.636474609375e-08,3.652722975,1
-4.20669813970537e-06,-8.01805400581973e-06,-8.636474609375e-08,3.652972975,1
-4.2072962171131e-06,-8.01853249310964e-06,-8.636474609375e-08,3.653222975,1
-4.20789429452084e-06,-8.01901098039954e-06,-8.636474609375e-08,3.653472975,1
-4.20849237192858e-06,-8.01948946768945e-06,-8.636474609375e-08,3.653722975,1
-4.20909044933631e-06,-8.01996795497936e-06,-8.636474609375e-08,3.653972975,1
-4.20968852674405e-06,-8.02044644226927e-06,-8.636474609375e-08,3.654222975,1
-4.21028660415178e-06,-8.02092492955917e-06,-8.636474609375e-08,3.654472975,1
-4.21088468155952e-06,-8.02140341684908e-06,-8.636474609375e-08,3.654722975,1
-4.21148275896725e-06,-8.02188190413899e-06,-8.636474609375e-08,3.654972975,1
-4.21208083637499e-06,-8.02236039142889e-06,-8.636474609375e-08,3.655222975,1
-4.21267891378273e-06,-8.0228388787188e-06,-8.636474609375e-08,3.655472975,1
-4.21327699119046e-06,-8.02331736600871e-06,-8.636474609375e-08,3.655722975,1
-4.2138750685982e-06,-8.02379585329861e-06,-8.636474609375e-08,3.655972975,1
-4.21447314600593e-06,-8.02427434058852e-06,-8.636474609375e-08,3.656222975,1
-4.21507122341367e-06,-8.02475282787843e-06,-8.636474609375e-08,3.656472975,1
-4.21566930082141e-06,-8.02523131516834e-06,-8.636474609375e-08,3.656722975,1
-4.21626737822914e-06,-8.02570980245824e-06,-8.636474609375e-08,3.656972975,1
-4.21686545563688e-06,-8.02618828974815e-06,-8.636474609375e-08,3.657222975,1
-4.21746353304461e-06,-8.02666677703806e-06,-8.636474609375e-08,3.657472975,1
-4.21806161045235e-06,-8.02714526432796e-06,-8.636474609375e-08,3.657722975,1
-4.21865968786009e-06,-8.02762375161787e-06,-8.636474609375e-08,3.657972975,1
-4.21925776526782e-06,-8.02810223890778e-06,-8.636474609375e-08,3.658222975,1
-4.21985584267556e-06,-8.02858072619769e-06,-8.636474609375e-08,3.658472975,1
-4.22045392008329e-06,-8.02905921348759e-06,-8.636474609375e-08,3.658722975,1
-4.22105199749103e-06,-8.0295377007775e-06,-8.636474609375e-08,3.658972975,1
-4.22165007489877e-06,-8.03001618806741e-06,-8.636474609375e-08,3.659222975,1
-4.2222481523065e-06,-8.03049467535731e-06,-8.636474609375e-08,3.659472975,1
-4.22284622971424e-06,-8.03097316264722e-06,-8.636474609375e-08,3.659722975,1
-4.22344430712197e-06,-8.03145164993713e-06,-8.636474609375e-08,3.659972975,1
-4.22404238452971e-06,-8.03193013722703e-06,-8.636474609375e-08,3.660222975,1
-4.22328534021466e-06,-8.03241557690431e-06,-8.70534147292042e-08,3.660472975,1
-4.22229792362125e-06,-8.03290219849557e-06,-8.78591578384287e-08,3.660722975,1
-4.22131050702783e-06,-8.03338882008683e-06,-8.86649009476531e-08,3.660972975,1
-4.22032309043442e-06,-8.0338754416781e-06,-8.9470644056879e-08,3.661222975,1
-4.219335673841e-06,-8.03436206326936e-06,-9.02763871661034e-08,3.661472975,1
-4.21834825724759e-06,-8.03484868486062e-06,-9.10821302753279e-08,3.661722975,1
-4.21736084065417e-06,-8.03533530645188e-06,-9.18878733845538e-08,3.661972975,1
-4.21637342406076e-06,-8.03582192804315e-06,-9.26936164937782e-08,3.662222975,1
-4.21538600746734e-06,-8.03630854963441e-06,-9.34993596030026e-08,3.662472975,1
-4.21439859087393e-06,-8.03679517122567e-06,-9.43051027122285e-08,3.662722975,1
-4.21341117428051e-06,-8.03728179281693e-06,-9.5110845821453e-08,3.662972975,1
-4.2124237576871e-06,-8.03776841440819e-06,-9.59165889306774e-08,3.663222975,1
-4.21143634109368e-06,-8.03825503599946e-06,-9.67223320399018e-08,3.663472975,1
-4.21044892450027e-06,-8.03874165759072e-06,-9.75280751491277e-08,3.663722975,1
-4.20946150790685e-06,-8.03922827918198e-06,-9.83338182583522e-08,3.663972975,1
-4.20847409131344e-06,-8.03971490077324e-06,-9.91395613675766e-08,3.664222975,1
-4.20748667472002e-06,-8.04020152236451e-06,-9.99453044768025e-08,3.664472975,1
-4.20649925812661e-06,-8.04068814395577e-06,-1.00751047586027e-07,3.664722975,1
-4.20551184153319e-06,-8.04117476554703e-06,-1.01556790695251e-07,3.664972975,1
-4.20452442493978e-06,-8.04166138713829e-06,-1.02362533804477e-07,3.665222975,1
-4.20353700834636e-06,-8.04214800872956e-06,-1.03168276913702e-07,3.665472975,1
-4.20254959175295e-06,-8.04263463032082e-06,-1.03974020022926e-07,3.665722975,1
-4.20156217515953e-06,-8.04312125191208e-06,-1.04779763132152e-07,3.665972975,1
-4.20057475856612e-06,-8.04360787350334e-06,-1.05585506241376e-07,3.666222975,1
-4.1995873419727e-06,-8.0440944950946e-06,-1.06391249350601e-07,3.666472975,1
-4.19859992537929e-06,-8.04458111668587e-06,-1.07196992459827e-07,3.666722975,1
-4.19761250878587e-06,-8.04506773827713e-06,-1.08002735569051e-07,3.666972975,1
-4.19662509219246e-06,-8.04555435986839e-06,-1.08808478678276e-07,3.667222975,1
-4.19563767559904e-06,-8.04604098145965e-06,-1.096142217875e-07,3.667472975,1
-4.19465025900563e-06,-8.04652760305091e-06,-1.10419964896726e-07,3.667722975,1
-4.19366284241221e-06,-8.04701422464218e-06,-1.1122570800595e-07,3.667972975,1
-4.1926754258188e-06,-8.04750084623344e-06,-1.12031451115175e-07,3.668222975,1
-4.19168800922538e-06,-8.0479874678247e-06,-1.12837194224401e-07,3.668472975,1
-4.19161586791092e-06,-8.04793515438003e-06,-1.12934249035712e-07,3.668722975,1
-4.19184703110576e-06,-8.04770424829729e-06,-1.12796458264076e-07,3.668972975,1
-4.1920781943006e-06,-8.04747334221455e-06,-1.1265866749244e-07,3.669222975,1
-4.19230935749543e-06,-8.04724243613182e-06,-1.12520876720805e-07,3.669472975,1
-4.19254052069027e-06,-8.04701153004909e-06,-1.12383085949169e-07,3.669722975,1
-4.19277168388511e-06,-8.04678062396635e-06,-1.12245295177533e-07,3.669972975,1
-4.19300284707994e-06,-8.04654971788362e-06,-1.12107504405898e-07,3.670222975,1
-4.19323401027478e-06,-8.04631881180088e-06,-1.11969713634262e-07,3.670472975,1
-4.19346517346962e-06,-8.04608790571815e-06,-1.11831922862626e-07,3.670722975,1
-4.19369633666446e-06,-8.04585699963541e-06,-1.1169413209099e-07,3.670972975,1
